,date,province,total_cases,new_cases
4746,2020-08-12,Varna,1013,14.0
4747,2020-08-13,Varna,1046,33.0
4748,2020-08-14,Varna,1060,14.0
4749,2020-08-15,Varna,1084,24.0
4750,2020-08-16,Varna,1090,6.0
4751,2020-08-17,Varna,1092,2.0
4752,2020-08-18,Varna,1105,13.0
4753,2020-08-19,Varna,1123,18.0
4754,2020-08-20,Varna,1135,12.0
4755,2020-08-21,Varna,1147,12.0
4756,2020-08-22,Varna,1155,8.0
4757,2020-08-23,Varna,1159,4.0
4758,2020-08-24,Varna,1162,3.0
4759,2020-08-25,Varna,1167,5.0
4760,2020-08-26,Varna,1177,10.0
4761,2020-08-27,Varna,1187,10.0
4762,2020-08-28,Varna,1204,17.0
4763,2020-08-29,Varna,1214,10.0
4764,2020-08-30,Varna,1222,8.0
4765,2020-08-31,Varna,1225,3.0
4766,2020-09-01,Varna,1234,9.0
4767,2020-09-02,Varna,1251,17.0
4768,2020-09-03,Varna,1258,7.0
4769,2020-09-04,Varna,1264,6.0
4770,2020-09-05,Varna,1278,14.0
4771,2020-09-06,Varna,1284,6.0
4772,2020-09-07,Varna,1284,0.0
4773,2020-09-08,Varna,1285,1.0
4774,2020-09-09,Varna,1306,21.0
4775,2020-09-10,Varna,1318,12.0
4776,2020-09-11,Varna,1332,14.0
4777,2020-09-12,Varna,1343,11.0
4778,2020-09-13,Varna,1349,6.0
4779,2020-09-14,Varna,1350,1.0
4780,2020-09-15,Varna,1358,8.0
4781,2020-09-16,Varna,1368,10.0
4782,2020-09-17,Varna,1373,5.0
4783,2020-09-18,Varna,1377,4.0
4784,2020-09-19,Varna,1391,14.0
4785,2020-09-20,Varna,1410,19.0
4786,2020-09-21,Varna,1411,1.0
4787,2020-09-22,Varna,1424,13.0
4788,2020-09-23,Varna,1430,6.0
4789,2020-09-24,Varna,1437,7.0
4790,2020-09-25,Varna,1447,10.0
4791,2020-09-26,Varna,1458,11.0
4792,2020-09-27,Varna,1462,4.0
4793,2020-09-28,Varna,1462,0.0
4794,2020-09-29,Varna,1473,11.0
4795,2020-09-30,Varna,1488,15.0
4796,2020-10-01,Varna,1494,6.0
4797,2020-10-02,Varna,1526,32.0
4798,2020-10-03,Varna,1550,24.0
4799,2020-10-04,Varna,1558,8.0
4800,2020-10-05,Varna,1558,0.0
4801,2020-10-06,Varna,1573,15.0
4802,2020-10-07,Varna,1592,19.0
4803,2020-10-08,Varna,1627,35.0
4804,2020-10-09,Varna,1652,25.0
4805,2020-10-10,Varna,1681,29.0
4806,2020-10-11,Varna,1730,49.0
4807,2020-10-12,Varna,1732,2.0
4808,2020-10-13,Varna,1766,34.0
4809,2020-10-14,Varna,1793,27.0
4810,2020-10-15,Varna,1827,34.0
4811,2020-10-16,Varna,1857,30.0
4812,2020-10-17,Varna,1893,36.0
4813,2020-10-18,Varna,1906,13.0
4814,2020-10-19,Varna,1909,3.0
4815,2020-10-20,Varna,1965,56.0
4816,2020-10-21,Varna,2033,68.0
4817,2020-10-22,Varna,2110,77.0
4818,2020-10-23,Varna,2185,75.0
4819,2020-10-24,Varna,2253,68.0
4820,2020-10-25,Varna,2311,58.0
4821,2020-10-26,Varna,2316,5.0
4822,2020-10-27,Varna,2422,106.0
4823,2020-10-28,Varna,2591,169.0
4824,2020-10-29,Varna,2737,146.0
4825,2020-10-30,Varna,2897,160.0
4826,2020-10-31,Varna,3055,158.0
4827,2020-11-01,Varna,3169,114.0
4828,2020-11-02,Varna,3226,57.0
4829,2020-11-03,Varna,3374,148.0
4830,2020-11-04,Varna,3577,203.0
4831,2020-11-05,Varna,3781,204.0
4832,2020-11-06,Varna,4074,293.0
4833,2020-11-07,Varna,4224,150.0
4834,2020-11-08,Varna,4495,271.0
4835,2020-11-09,Varna,4514,19.0
4836,2020-11-10,Varna,4734,220.0
4837,2020-11-11,Varna,5035,301.0
4838,2020-11-12,Varna,5330,295.0
4839,2020-11-13,Varna,5472,142.0
4840,2020-11-14,Varna,5901,429.0
4841,2020-11-15,Varna,6073,172.0
4842,2020-11-16,Varna,6137,64.0
4843,2020-11-17,Varna,6261,124.0
4844,2020-11-18,Varna,6751,490.0
4845,2020-11-19,Varna,7010,259.0
4846,2020-11-20,Varna,7265,255.0
4847,2020-11-21,Varna,7567,302.0
4848,2020-11-22,Varna,7767,200.0
4849,2020-11-23,Varna,7845,78.0
4850,2020-11-24,Varna,8084,239.0
4851,2020-11-25,Varna,8449,365.0
4852,2020-11-26,Varna,8750,301.0
4853,2020-11-27,Varna,9030,280.0
4854,2020-11-28,Varna,9296,266.0
4855,2020-11-29,Varna,9505,209.0
4856,2020-11-30,Varna,9595,90.0
4857,2020-12-01,Varna,9808,213.0
4858,2020-12-02,Varna,10079,271.0
4859,2020-12-03,Varna,10345,266.0
4860,2020-12-04,Varna,10704,359.0
4861,2020-12-05,Varna,10953,249.0
4862,2020-12-06,Varna,11240,287.0
4863,2020-12-07,Varna,11366,126.0
4864,2020-12-08,Varna,11569,203.0
4865,2020-12-09,Varna,11960,391.0
4866,2020-12-10,Varna,12281,321.0
4867,2020-12-11,Varna,12605,324.0
4868,2020-12-12,Varna,12872,267.0
4869,2020-12-13,Varna,13009,137.0
4870,2020-12-14,Varna,13080,71.0
4871,2020-12-15,Varna,13236,156.0
4872,2020-12-16,Varna,13515,279.0
4873,2020-12-17,Varna,13699,184.0
4874,2020-12-18,Varna,13906,207.0
4875,2020-06-07,Vidin,190,0.0
4876,2020-06-08,Vidin,190,0.0
4877,2020-06-09,Vidin,190,0.0
4878,2020-06-10,Vidin,190,0.0
4879,2020-06-11,Vidin,190,0.0
4880,2020-06-12,Vidin,191,1.0
4881,2020-06-13,Vidin,191,0.0
4882,2020-06-14,Vidin,194,3.0
4883,2020-06-15,Vidin,194,0.0
4884,2020-06-16,Vidin,194,0.0
4885,2020-06-17,Vidin,196,2.0
4886,2020-06-18,Vidin,196,0.0
4887,2020-06-19,Vidin,203,7.0
4888,2020-06-20,Vidin,208,5.0
4889,2020-06-21,Vidin,213,5.0
4890,2020-06-22,Vidin,213,0.0
4891,2020-06-23,Vidin,213,0.0
4892,2020-06-24,Vidin,214,1.0
4893,2020-06-25,Vidin,214,0.0
4894,2020-06-26,Vidin,215,1.0
4895,2020-06-27,Vidin,216,1.0
4896,2020-06-28,Vidin,216,0.0
4897,2020-06-29,Vidin,216,0.0
4898,2020-06-30,Vidin,216,0.0
4899,2020-07-01,Vidin,216,0.0
4900,2020-07-02,Vidin,216,0.0
4901,2020-07-03,Vidin,216,0.0
4902,2020-07-04,Vidin,217,1.0
4903,2020-07-05,Vidin,217,0.0
4904,2020-07-06,Vidin,217,0.0
4905,2020-07-07,Vidin,217,0.0
4906,2020-07-08,Vidin,217,0.0
4907,2020-07-09,Vidin,217,0.0
4908,2020-07-10,Vidin,217,0.0
4909,2020-07-11,Vidin,217,0.0
4910,2020-07-12,Vidin,217,0.0
4911,2020-07-13,Vidin,218,1.0
4912,2020-07-14,Vidin,219,1.0
4913,2020-07-15,Vidin,219,0.0
4914,2020-07-16,Vidin,221,2.0
4915,2020-07-17,Vidin,222,1.0
4916,2020-07-18,Vidin,222,0.0
4917,2020-07-19,Vidin,224,2.0
4918,2020-07-20,Vidin,225,1.0
4919,2020-07-21,Vidin,225,0.0
4920,2020-07-22,Vidin,226,1.0
4921,2020-07-23,Vidin,228,2.0
4922,2020-07-24,Vidin,229,1.0
4923,2020-07-25,Vidin,229,0.0
4924,2020-07-26,Vidin,229,0.0
4925,2020-07-27,Vidin,229,0.0
4926,2020-07-28,Vidin,229,0.0
4927,2020-07-29,Vidin,229,0.0
4928,2020-07-30,Vidin,232,3.0
4929,2020-07-31,Vidin,232,0.0
4930,2020-08-01,Vidin,232,0.0
4931,2020-08-02,Vidin,232,0.0
4932,2020-08-03,Vidin,235,3.0
4933,2020-08-04,Vidin,236,1.0
4934,2020-08-05,Vidin,237,1.0
4935,2020-08-06,Vidin,237,0.0
4936,2020-08-07,Vidin,239,2.0
4937,2020-08-08,Vidin,239,0.0
4938,2020-08-09,Vidin,241,2.0
4939,2020-08-10,Vidin,241,0.0
4940,2020-08-11,Vidin,241,0.0
4941,2020-08-12,Vidin,241,0.0
4942,2020-08-13,Vidin,241,0.0
4943,2020-08-14,Vidin,241,0.0
4944,2020-08-15,Vidin,241,0.0
4945,2020-08-16,Vidin,242,1.0
4946,2020-08-17,Vidin,242,0.0
4947,2020-08-18,Vidin,243,1.0
4948,2020-08-19,Vidin,244,1.0
4949,2020-08-20,Vidin,244,0.0
4950,2020-08-21,Vidin,247,3.0
4951,2020-08-22,Vidin,247,0.0
4952,2020-08-23,Vidin,250,3.0
4953,2020-08-24,Vidin,251,1.0
4954,2020-08-25,Vidin,251,0.0
4955,2020-08-26,Vidin,251,0.0
4956,2020-08-27,Vidin,251,0.0
4957,2020-08-28,Vidin,251,0.0
4958,2020-08-29,Vidin,251,0.0
4959,2020-08-30,Vidin,252,1.0
4960,2020-08-31,Vidin,252,0.0
4961,2020-09-01,Vidin,252,0.0
4962,2020-09-02,Vidin,252,0.0
4963,2020-09-03,Vidin,253,1.0
4964,2020-09-04,Vidin,253,0.0
4965,2020-09-05,Vidin,256,3.0
4966,2020-09-06,Vidin,256,0.0
4967,2020-09-07,Vidin,256,0.0
4968,2020-09-08,Vidin,256,0.0
4969,2020-09-09,Vidin,257,1.0
4970,2020-09-10,Vidin,257,0.0
4971,2020-09-11,Vidin,257,0.0
4972,2020-09-12,Vidin,257,0.0
4973,2020-09-13,Vidin,257,0.0
4974,2020-09-14,Vidin,257,0.0
4975,2020-09-15,Vidin,257,0.0
4976,2020-09-16,Vidin,257,0.0
4977,2020-09-17,Vidin,258,1.0
4978,2020-09-18,Vidin,258,0.0
4979,2020-09-19,Vidin,258,0.0
4980,2020-09-20,Vidin,258,0.0
4981,2020-09-21,Vidin,258,0.0
4982,2020-09-22,Vidin,258,0.0
4983,2020-09-23,Vidin,258,0.0
4984,2020-09-24,Vidin,258,0.0
4985,2020-09-25,Vidin,258,0.0
4986,2020-09-26,Vidin,259,1.0
4987,2020-09-27,Vidin,260,1.0
4988,2020-09-28,Vidin,260,0.0
4989,2020-09-29,Vidin,261,1.0
4990,2020-09-30,Vidin,261,0.0
4991,2020-10-01,Vidin,261,0.0
4992,2020-10-02,Vidin,263,2.0
4993,2020-10-03,Vidin,264,1.0
4994,2020-10-04,Vidin,264,0.0
4995,2020-10-05,Vidin,264,0.0
4996,2020-10-06,Vidin,264,0.0
4997,2020-10-07,Vidin,264,0.0
4998,2020-10-08,Vidin,267,3.0
4999,2020-10-09,Vidin,267,0.0
5000,2020-10-10,Vidin,270,3.0
5001,2020-10-11,Vidin,271,1.0
5002,2020-10-12,Vidin,273,2.0
5003,2020-10-13,Vidin,273,0.0
5004,2020-10-14,Vidin,273,0.0
5005,2020-10-15,Vidin,277,4.0
5006,2020-10-16,Vidin,278,1.0
5007,2020-10-17,Vidin,278,0.0
5008,2020-10-18,Vidin,279,1.0
5009,2020-10-19,Vidin,280,1.0
5010,2020-10-20,Vidin,280,0.0
5011,2020-10-21,Vidin,280,0.0
5012,2020-10-22,Vidin,280,0.0
5013,2020-10-23,Vidin,283,3.0
5014,2020-10-24,Vidin,286,3.0
5015,2020-10-25,Vidin,293,7.0
5016,2020-10-26,Vidin,297,4.0
5017,2020-10-27,Vidin,299,2.0
5018,2020-10-28,Vidin,312,13.0
5019,2020-10-29,Vidin,330,18.0
5020,2020-10-30,Vidin,337,7.0
5021,2020-10-31,Vidin,350,13.0
5022,2020-11-01,Vidin,355,5.0
5023,2020-11-02,Vidin,374,19.0
5024,2020-11-03,Vidin,376,2.0
5025,2020-11-04,Vidin,420,44.0
5026,2020-11-05,Vidin,445,25.0
5027,2020-11-06,Vidin,468,23.0
5028,2020-11-07,Vidin,483,15.0
5029,2020-11-08,Vidin,524,41.0
5030,2020-11-09,Vidin,547,23.0
5031,2020-11-10,Vidin,581,34.0
5032,2020-11-11,Vidin,589,8.0
5033,2020-11-12,Vidin,625,36.0
5034,2020-11-13,Vidin,705,80.0
5035,2020-11-14,Vidin,722,17.0
5036,2020-11-15,Vidin,738,16.0
5037,2020-11-16,Vidin,752,14.0
5038,2020-11-17,Vidin,761,9.0
5039,2020-11-18,Vidin,766,5.0
5040,2020-11-19,Vidin,776,10.0
5041,2020-11-20,Vidin,803,27.0
5042,2020-11-21,Vidin,822,19.0
5043,2020-11-22,Vidin,856,34.0
5044,2020-11-23,Vidin,891,35.0
5045,2020-11-24,Vidin,909,18.0
5046,2020-11-25,Vidin,937,28.0
5047,2020-11-26,Vidin,959,22.0
5048,2020-11-27,Vidin,975,16.0
5049,2020-11-28,Vidin,1014,39.0
5050,2020-11-29,Vidin,1031,17.0
5051,2020-11-30,Vidin,1049,18.0
5052,2020-12-01,Vidin,1056,7.0
5053,2020-12-02,Vidin,1077,21.0
5054,2020-12-03,Vidin,1095,18.0
5055,2020-12-04,Vidin,1117,22.0
5056,2020-12-05,Vidin,1138,21.0
5057,2020-12-06,Vidin,1160,22.0
5058,2020-12-07,Vidin,1171,11.0
5059,2020-12-08,Vidin,1177,6.0
5060,2020-12-09,Vidin,1205,28.0
5061,2020-12-10,Vidin,1227,22.0
5062,2020-12-11,Vidin,1240,13.0
5063,2020-12-12,Vidin,1266,26.0
5064,2020-12-13,Vidin,1289,23.0
5065,2020-12-14,Vidin,1292,3.0
5066,2020-12-15,Vidin,1300,8.0
5067,2020-12-16,Vidin,1332,32.0
5068,2020-12-17,Vidin,1356,24.0
5069,2020-12-18,Vidin,1370,14.0
5070,2020-06-07,Vratsa,15,0.0
5071,2020-06-08,Vratsa,15,0.0
5072,2020-06-09,Vratsa,15,0.0
5073,2020-06-10,Vratsa,16,1.0
5074,2020-06-11,Vratsa,16,0.0
5075,2020-06-12,Vratsa,16,0.0
5076,2020-06-13,Vratsa,17,1.0
5077,2020-06-14,Vratsa,17,0.0
5078,2020-06-15,Vratsa,17,0.0
5079,2020-06-16,Vratsa,17,0.0
5080,2020-06-17,Vratsa,17,0.0
5081,2020-06-18,Vratsa,17,0.0
5082,2020-06-19,Vratsa,17,0.0
5083,2020-06-20,Vratsa,18,1.0
5084,2020-06-21,Vratsa,18,0.0
5085,2020-06-22,Vratsa,18,0.0
5086,2020-06-23,Vratsa,19,1.0
5087,2020-06-24,Vratsa,19,0.0
5088,2020-06-25,Vratsa,21,2.0
5089,2020-06-26,Vratsa,22,1.0
5090,2020-06-27,Vratsa,29,7.0
5091,2020-06-28,Vratsa,29,0.0
5092,2020-06-29,Vratsa,29,0.0
5093,2020-06-30,Vratsa,30,1.0
5094,2020-07-01,Vratsa,30,0.0
5095,2020-07-02,Vratsa,34,4.0
5096,2020-07-03,Vratsa,34,0.0
5097,2020-07-04,Vratsa,38,4.0
5098,2020-07-05,Vratsa,38,0.0
5099,2020-07-06,Vratsa,38,0.0
5100,2020-07-07,Vratsa,38,0.0
5101,2020-07-08,Vratsa,39,1.0
5102,2020-07-09,Vratsa,42,3.0
5103,2020-07-10,Vratsa,45,3.0
5104,2020-07-11,Vratsa,45,0.0
5105,2020-07-12,Vratsa,45,0.0
5106,2020-07-13,Vratsa,45,0.0
5107,2020-07-14,Vratsa,45,0.0
5108,2020-07-15,Vratsa,46,1.0
5109,2020-07-16,Vratsa,47,1.0
5110,2020-07-17,Vratsa,51,4.0
5111,2020-07-18,Vratsa,57,6.0
5112,2020-07-19,Vratsa,57,0.0
5113,2020-07-20,Vratsa,58,1.0
5114,2020-07-21,Vratsa,58,0.0
5115,2020-07-22,Vratsa,58,0.0
5116,2020-07-23,Vratsa,58,0.0
5117,2020-07-24,Vratsa,58,0.0
5118,2020-07-25,Vratsa,60,2.0
5119,2020-07-26,Vratsa,62,2.0
5120,2020-07-27,Vratsa,62,0.0
5121,2020-07-28,Vratsa,66,4.0
5122,2020-07-29,Vratsa,66,0.0
5123,2020-07-30,Vratsa,67,1.0
5124,2020-07-31,Vratsa,69,2.0
5125,2020-08-01,Vratsa,76,7.0
5126,2020-08-02,Vratsa,76,0.0
5127,2020-08-03,Vratsa,78,2.0
5128,2020-08-04,Vratsa,84,6.0
5129,2020-08-05,Vratsa,84,0.0
5130,2020-08-06,Vratsa,85,1.0
5131,2020-08-07,Vratsa,89,4.0
5132,2020-08-08,Vratsa,89,0.0
5133,2020-08-09,Vratsa,90,1.0
5134,2020-08-10,Vratsa,90,0.0
5135,2020-08-11,Vratsa,96,6.0
5136,2020-08-12,Vratsa,96,0.0
5137,2020-08-13,Vratsa,96,0.0
5138,2020-08-14,Vratsa,97,1.0
5139,2020-08-15,Vratsa,97,0.0
5140,2020-08-16,Vratsa,97,0.0
5141,2020-08-17,Vratsa,97,0.0
5142,2020-08-18,Vratsa,97,0.0
5143,2020-08-19,Vratsa,97,0.0
5144,2020-08-20,Vratsa,100,3.0
5145,2020-08-21,Vratsa,100,0.0
5146,2020-08-22,Vratsa,100,0.0
5147,2020-08-23,Vratsa,102,2.0
5148,2020-08-24,Vratsa,102,0.0
5149,2020-08-25,Vratsa,102,0.0
5150,2020-08-26,Vratsa,104,2.0
5151,2020-08-27,Vratsa,105,1.0
5152,2020-08-28,Vratsa,105,0.0
5153,2020-08-29,Vratsa,105,0.0
5154,2020-08-30,Vratsa,105,0.0
5155,2020-08-31,Vratsa,105,0.0
5156,2020-09-01,Vratsa,105,0.0
5157,2020-09-02,Vratsa,105,0.0
5158,2020-09-03,Vratsa,105,0.0
5159,2020-09-04,Vratsa,105,0.0
5160,2020-09-05,Vratsa,105,0.0
5161,2020-09-06,Vratsa,105,0.0
5162,2020-09-07,Vratsa,105,0.0
5163,2020-09-08,Vratsa,105,0.0
5164,2020-09-09,Vratsa,107,2.0
5165,2020-09-10,Vratsa,108,1.0
5166,2020-09-11,Vratsa,108,0.0
5167,2020-09-12,Vratsa,109,1.0
5168,2020-09-13,Vratsa,109,0.0
5169,2020-09-14,Vratsa,109,0.0
5170,2020-09-15,Vratsa,114,5.0
5171,2020-09-16,Vratsa,116,2.0
5172,2020-09-17,Vratsa,117,1.0
5173,2020-09-18,Vratsa,119,2.0
5174,2020-09-19,Vratsa,124,5.0
5175,2020-09-20,Vratsa,125,1.0
5176,2020-09-21,Vratsa,125,0.0
5177,2020-09-22,Vratsa,128,3.0
5178,2020-09-23,Vratsa,131,3.0
5179,2020-09-24,Vratsa,132,1.0
5180,2020-09-25,Vratsa,132,0.0
5181,2020-09-26,Vratsa,132,0.0
5182,2020-09-27,Vratsa,133,1.0
5183,2020-09-28,Vratsa,133,0.0
5184,2020-09-29,Vratsa,140,7.0
5185,2020-09-30,Vratsa,145,5.0
5186,2020-10-01,Vratsa,150,5.0
5187,2020-10-02,Vratsa,155,5.0
5188,2020-10-03,Vratsa,159,4.0
5189,2020-10-04,Vratsa,160,1.0
5190,2020-10-05,Vratsa,160,0.0
5191,2020-10-06,Vratsa,162,2.0
5192,2020-10-07,Vratsa,168,6.0
5193,2020-10-08,Vratsa,174,6.0
5194,2020-10-09,Vratsa,181,7.0
5195,2020-10-10,Vratsa,192,11.0
5196,2020-10-11,Vratsa,194,2.0
5197,2020-10-12,Vratsa,194,0.0
5198,2020-10-13,Vratsa,207,13.0
5199,2020-10-14,Vratsa,218,11.0
5200,2020-10-15,Vratsa,246,28.0
5201,2020-10-16,Vratsa,257,11.0
5202,2020-10-17,Vratsa,268,11.0
5203,2020-10-18,Vratsa,283,15.0
5204,2020-10-19,Vratsa,288,5.0
5205,2020-10-20,Vratsa,315,27.0
5206,2020-10-21,Vratsa,327,12.0
5207,2020-10-22,Vratsa,367,40.0
5208,2020-10-23,Vratsa,390,23.0
5209,2020-10-24,Vratsa,406,16.0
5210,2020-10-25,Vratsa,440,34.0
5211,2020-10-26,Vratsa,453,13.0
5212,2020-10-27,Vratsa,490,37.0
5213,2020-10-28,Vratsa,543,53.0
5214,2020-10-29,Vratsa,589,46.0
5215,2020-10-30,Vratsa,645,56.0
5216,2020-10-31,Vratsa,708,63.0
5217,2020-11-01,Vratsa,742,34.0
5218,2020-11-02,Vratsa,774,32.0
5219,2020-11-03,Vratsa,829,55.0
5220,2020-11-04,Vratsa,884,55.0
5221,2020-11-05,Vratsa,1005,121.0
5222,2020-11-06,Vratsa,1091,86.0
5223,2020-11-07,Vratsa,1176,85.0
5224,2020-11-08,Vratsa,1202,26.0
5225,2020-11-09,Vratsa,1215,13.0
5226,2020-11-10,Vratsa,1278,63.0
5227,2020-11-11,Vratsa,1359,81.0
5228,2020-11-12,Vratsa,1454,95.0
5229,2020-11-13,Vratsa,1502,48.0
5230,2020-11-14,Vratsa,1596,94.0
5231,2020-11-15,Vratsa,1626,30.0
5232,2020-11-16,Vratsa,1636,10.0
5233,2020-11-17,Vratsa,1734,98.0
5234,2020-11-18,Vratsa,1859,125.0
5235,2020-11-19,Vratsa,1887,28.0
5236,2020-11-20,Vratsa,2005,118.0
5237,2020-11-21,Vratsa,2078,73.0
5238,2020-11-22,Vratsa,2121,43.0
5239,2020-11-23,Vratsa,2128,7.0
5240,2020-11-24,Vratsa,2188,60.0
5241,2020-11-25,Vratsa,2296,108.0
5242,2020-11-26,Vratsa,2385,89.0
5243,2020-11-27,Vratsa,2491,106.0
5244,2020-11-28,Vratsa,2573,82.0
5245,2020-11-29,Vratsa,2594,21.0
5246,2020-11-30,Vratsa,2598,4.0
5247,2020-12-01,Vratsa,2687,89.0
5248,2020-12-02,Vratsa,2769,82.0
5249,2020-12-03,Vratsa,2824,55.0
5250,2020-12-04,Vratsa,2883,59.0
5251,2020-12-05,Vratsa,3018,135.0
5252,2020-12-06,Vratsa,3103,85.0
5253,2020-12-07,Vratsa,3105,2.0
5254,2020-12-08,Vratsa,3166,61.0
5255,2020-12-09,Vratsa,3276,110.0
5256,2020-12-10,Vratsa,3370,94.0
5257,2020-12-11,Vratsa,3458,88.0
5258,2020-12-12,Vratsa,3551,93.0
5259,2020-12-13,Vratsa,3612,61.0
5260,2020-12-14,Vratsa,3620,8.0
5261,2020-12-15,Vratsa,3695,75.0
5262,2020-12-16,Vratsa,3765,70.0
5263,2020-12-17,Vratsa,3814,49.0
5264,2020-12-18,Vratsa,3893,79.0
5265,2020-06-07,Veliko Tarnovo,29,0.0
5266,2020-06-08,Veliko Tarnovo,29,0.0
5267,2020-06-09,Veliko Tarnovo,29,0.0
5268,2020-06-10,Veliko Tarnovo,29,0.0
5269,2020-06-11,Veliko Tarnovo,30,1.0
5270,2020-06-12,Veliko Tarnovo,30,0.0
5271,2020-06-13,Veliko Tarnovo,30,0.0
5272,2020-06-14,Veliko Tarnovo,30,0.0
5273,2020-06-15,Veliko Tarnovo,30,0.0
5274,2020-06-16,Veliko Tarnovo,31,1.0
5275,2020-06-17,Veliko Tarnovo,31,0.0
5276,2020-06-18,Veliko Tarnovo,31,0.0
5277,2020-06-19,Veliko Tarnovo,32,1.0
5278,2020-06-20,Veliko Tarnovo,32,0.0
5279,2020-06-21,Veliko Tarnovo,32,0.0
5280,2020-06-22,Veliko Tarnovo,32,0.0
5281,2020-06-23,Veliko Tarnovo,33,1.0
5282,2020-06-24,Veliko Tarnovo,33,0.0
5283,2020-06-25,Veliko Tarnovo,35,2.0
5284,2020-06-26,Veliko Tarnovo,38,3.0
5285,2020-06-27,Veliko Tarnovo,38,0.0
5286,2020-06-28,Veliko Tarnovo,41,3.0
5287,2020-06-29,Veliko Tarnovo,41,0.0
5288,2020-06-30,Veliko Tarnovo,41,0.0
5289,2020-07-01,Veliko Tarnovo,43,2.0
5290,2020-07-02,Veliko Tarnovo,43,0.0
5291,2020-07-03,Veliko Tarnovo,58,15.0
5292,2020-07-04,Veliko Tarnovo,68,10.0
5293,2020-07-05,Veliko Tarnovo,84,16.0
5294,2020-07-06,Veliko Tarnovo,86,2.0
5295,2020-07-07,Veliko Tarnovo,92,6.0
5296,2020-07-08,Veliko Tarnovo,92,0.0
5297,2020-07-09,Veliko Tarnovo,100,8.0
5298,2020-07-10,Veliko Tarnovo,113,13.0
5299,2020-07-11,Veliko Tarnovo,121,8.0
5300,2020-07-12,Veliko Tarnovo,130,9.0
5301,2020-07-13,Veliko Tarnovo,132,2.0
5302,2020-07-14,Veliko Tarnovo,136,4.0
5303,2020-07-15,Veliko Tarnovo,140,4.0
5304,2020-07-16,Veliko Tarnovo,148,8.0
5305,2020-07-17,Veliko Tarnovo,154,6.0
5306,2020-07-18,Veliko Tarnovo,169,15.0
5307,2020-07-19,Veliko Tarnovo,184,15.0
5308,2020-07-20,Veliko Tarnovo,184,0.0
5309,2020-07-21,Veliko Tarnovo,188,4.0
5310,2020-07-22,Veliko Tarnovo,200,12.0
5311,2020-07-23,Veliko Tarnovo,204,4.0
5312,2020-07-24,Veliko Tarnovo,213,9.0
5313,2020-07-25,Veliko Tarnovo,222,9.0
5314,2020-07-26,Veliko Tarnovo,222,0.0
5315,2020-07-27,Veliko Tarnovo,222,0.0
5316,2020-07-28,Veliko Tarnovo,225,3.0
5317,2020-07-29,Veliko Tarnovo,234,9.0
5318,2020-07-30,Veliko Tarnovo,237,3.0
5319,2020-07-31,Veliko Tarnovo,239,2.0
5320,2020-08-01,Veliko Tarnovo,240,1.0
5321,2020-08-02,Veliko Tarnovo,242,2.0
5322,2020-08-03,Veliko Tarnovo,242,0.0
5323,2020-08-04,Veliko Tarnovo,245,3.0
5324,2020-08-05,Veliko Tarnovo,252,7.0
5325,2020-08-06,Veliko Tarnovo,255,3.0
5326,2020-08-07,Veliko Tarnovo,256,1.0
5327,2020-08-08,Veliko Tarnovo,256,0.0
5328,2020-08-09,Veliko Tarnovo,260,4.0
5329,2020-08-10,Veliko Tarnovo,260,0.0
5330,2020-08-11,Veliko Tarnovo,262,2.0
5331,2020-08-12,Veliko Tarnovo,266,4.0
5332,2020-08-13,Veliko Tarnovo,269,3.0
5333,2020-08-14,Veliko Tarnovo,270,1.0
5334,2020-08-15,Veliko Tarnovo,273,3.0
5335,2020-08-16,Veliko Tarnovo,277,4.0
5336,2020-08-17,Veliko Tarnovo,278,1.0
5337,2020-08-18,Veliko Tarnovo,281,3.0
5338,2020-08-19,Veliko Tarnovo,283,2.0
5339,2020-08-20,Veliko Tarnovo,283,0.0
5340,2020-08-21,Veliko Tarnovo,285,2.0
5341,2020-08-22,Veliko Tarnovo,286,1.0
5342,2020-08-23,Veliko Tarnovo,287,1.0
5343,2020-08-24,Veliko Tarnovo,287,0.0
5344,2020-08-25,Veliko Tarnovo,288,1.0
5345,2020-08-26,Veliko Tarnovo,290,2.0
5346,2020-08-27,Veliko Tarnovo,291,1.0
5347,2020-08-28,Veliko Tarnovo,291,0.0
5348,2020-08-29,Veliko Tarnovo,293,2.0
5349,2020-08-30,Veliko Tarnovo,295,2.0
5350,2020-08-31,Veliko Tarnovo,295,0.0
5351,2020-09-01,Veliko Tarnovo,296,1.0
5352,2020-09-02,Veliko Tarnovo,296,0.0
5353,2020-09-03,Veliko Tarnovo,296,0.0
5354,2020-09-04,Veliko Tarnovo,297,1.0
5355,2020-09-05,Veliko Tarnovo,299,2.0
5356,2020-09-06,Veliko Tarnovo,299,0.0
5357,2020-09-07,Veliko Tarnovo,299,0.0
5358,2020-09-08,Veliko Tarnovo,299,0.0
5359,2020-09-09,Veliko Tarnovo,299,0.0
5360,2020-09-10,Veliko Tarnovo,299,0.0
5361,2020-09-11,Veliko Tarnovo,300,1.0
5362,2020-09-12,Veliko Tarnovo,300,0.0
5363,2020-09-13,Veliko Tarnovo,304,4.0
5364,2020-09-14,Veliko Tarnovo,304,0.0
5365,2020-09-15,Veliko Tarnovo,306,2.0
5366,2020-09-16,Veliko Tarnovo,309,3.0
5367,2020-09-17,Veliko Tarnovo,309,0.0
5368,2020-09-18,Veliko Tarnovo,309,0.0
